companyName,cik,symbol,targetedCompanyName,targetedCik,targetedSymbol,transactionDate,acceptanceTime,url
NUSTAR ENERGY L.P.,0001110805,NS-PC,"NAVSIGHT HOLDINGS, INC.",0001816017,NSH,2018-03-14,2018-03-14 21:51:43,https://www.sec.gov/Archives/edgar/data/1110805/000119312518082766/d543382ds4.htm
NUSTAR ENERGY L.P.,0001110805,NS-PA,"NAVSIGHT HOLDINGS, INC.",0001816017,NSH,2018-03-14,2018-03-14 21:51:43,https://www.sec.gov/Archives/edgar/data/1110805/000119312518082766/d543382ds4.htm
NUSTAR ENERGY L.P.,0001110805,NS,"NAVSIGHT HOLDINGS, INC.",0001816017,NSH,2018-03-14,2018-03-14 21:51:43,https://www.sec.gov/Archives/edgar/data/1110805/000119312518082766/d543382ds4.htm
GRANITE CONSTRUCTION INC,0000861459,GVA,29475,0000888504,LAYN,2018-03-12,2018-03-12 21:38:35,https://www.sec.gov/Archives/edgar/data/861459/000119312518079679/d540824ds4.htm
PARK NATIONAL CORP /OH/,0000805676,PRK,NEWDOMINION BANK,,NDMN,2018-03-09,2018-03-09 16:47:38,https://www.sec.gov/Archives/edgar/data/805676/000080567618000054/projecthornet-formsx4.htm
NORTHWEST NATURAL HOLDING CO,0001733998,NWN,NW,,,2018-03-09,2018-03-09 15:56:18,https://www.sec.gov/Archives/edgar/data/1733998/000119312518077265/d536592ds4.htm
BECTON DICKINSON & CO,0000010795,BDXB,BARD,,,2018-03-08,2018-03-08 19:44:59,https://www.sec.gov/Archives/edgar/data/10795/000114036118012695/s002115x1_s4.htm
BECTON DICKINSON & CO,0000010795,BDX,BARD,,,2018-03-08,2018-03-08 19:44:59,https://www.sec.gov/Archives/edgar/data/10795/000114036118012695/s002115x1_s4.htm
NACCO INDUSTRIES INC,0000789933,NC,RULE,,,2018-03-07,2018-03-07 17:19:26,https://www.sec.gov/Archives/edgar/data/789933/000078993318000022/ncs-42017.htm
HERITAGE COMMERCE CORP,0001053352,HTBK,UNITED,,UABK,2018-02-26,2018-02-26 17:18:58,https://www.sec.gov/Archives/edgar/data/1053352/000104746918001074/a2234595zs-4.htm
JUNIATA VALLEY FINANCIAL CORP,0000714712,JUVF,JVB,,,2018-02-26,2018-02-26 16:45:03,https://www.sec.gov/Archives/edgar/data/714712/000114420418010891/tv486563-s4.htm
LCNB CORP,0001074902,LCNB,"CROSSFIRST BANKSHARES, INC.",0001458412,CFB,2018-02-21,2018-02-21 11:01:37,https://www.sec.gov/Archives/edgar/data/1074902/000119312518051368/d523628ds4.htm
"DOMINION ENERGY, INC",0000715957,D,SCANA,,SCG,2018-02-14,2018-02-14 17:28:44,https://www.sec.gov/Archives/edgar/data/715957/000119312518045959/d454173ds4.htm
"PENN ENTERTAINMENT, INC.",0000921738,PENN,"PINNACLE ENTERTAINMENT, INC.",0000356213,PNK,2018-02-08,2018-02-08 17:27:12,https://www.sec.gov/Archives/edgar/data/921738/000104746918000681/a2234448zs-4.htm
EQUITY BANCSHARES INC,0001227500,EQBK,KANSAS BANK CORPORATION,,KBC,2018-02-08,2018-02-08 17:14:20,https://www.sec.gov/Archives/edgar/data/1227500/000119312518036436/d538589ds4.htm
EQUITY BANCSHARES INC,0001227500,EQBK,ADAMS,,,2018-02-08,2018-02-08 17:04:27,https://www.sec.gov/Archives/edgar/data/1227500/000119312518036411/d538599ds4.htm
TRANSOCEAN LTD.,0001451505,RIG,TINC,,TINC,2018-02-06,2018-02-06 17:18:54,https://www.sec.gov/Archives/edgar/data/1451505/000155837018000435/s-4.htm
HERITAGE COMMERCE CORP,0001053352,HTBK,TRI-VALLEY BANK,,TRVB,2018-02-05,2018-02-05 17:02:29,https://www.sec.gov/Archives/edgar/data/1053352/000104746918000613/a2234423zs-4.htm
"ARCHROCK, INC.",0001389050,AROC,"ARCHROCK PARTNERS, L.P.  REPRES",0001367064,APLP,2018-02-05,2018-02-05 17:00:44,https://www.sec.gov/Archives/edgar/data/1389050/000104746918000612/a2234416zs-4.htm
"INDEPENDENT BANK GROUP, INC.",0001564618,IBTX,INNOVATION BEVERAGE GROUP LIMITED,0000000000,IBG,2018-01-31,2018-01-31 16:12:37,https://www.sec.gov/Archives/edgar/data/1564618/000119312518027406/d530691ds4.htm
FIRST BANCSHARES INC /MS/,0000947559,FBMS,SHAREHOLDER,,SSNF,2018-01-29,2018-01-29 16:34:07,https://www.sec.gov/Archives/edgar/data/947559/000114420418004331/tv483813-s4.htm
"FIRST MID BANCSHARES, INC.",0000700565,FMBH,LAWS,,FIRT,2018-01-22,2018-01-22 15:57:03,https://www.sec.gov/Archives/edgar/data/700565/000070056518000010/form_s4x012218.htm
"H&E EQUIPMENT SERVICES, INC.",0001339605,HEES,NEFF,,,2018-01-17,2018-01-17 18:42:02,https://www.sec.gov/Archives/edgar/data/1177258/000119312518012371/d460807ds4.htm
AMERIS BANCORP,0000351569,ABCB,14122,0001284077,ACFC,2018-01-16,2018-01-16 16:44:29,https://www.sec.gov/Archives/edgar/data/351569/000157104918000036/tv482830_s4.htm
CVS HEALTH CORP,0000064803,CVS,AETNA INC.,,,2018-01-04,2018-01-04 16:20:22,https://www.sec.gov/Archives/edgar/data/64803/000119312518002957/d482402ds4.htm
INDEPENDENT BANK CORP /MI/,0000039311,IBCP,INDEPENDENT BANK CORPORATION,0000039311,IBCP,2017-12-29,2017-12-29 15:51:50,https://www.sec.gov/Archives/edgar/data/39311/000114036117047794/s002003x1_s4.htm
OLD POINT FINANCIAL CORP,0000740971,OPOF,CITIZENS,,CNBV,2017-12-29,2017-12-29 15:24:38,https://www.sec.gov/Archives/edgar/data/740971/000114420417065839/tv482055-s4.htm
TALOS ENERGY INC.,0001724965,TALO,STONE ENERGY,,,2017-12-28,2017-12-28 20:44:25,https://www.sec.gov/Archives/edgar/data/1724965/000119312517382210/d500418ds4.htm
BIGLARI HOLDINGS INC.,0001726173,BH-A,NBHSA,,NBHSA,2017-12-22,2017-12-22 16:23:15,https://www.sec.gov/Archives/edgar/data/1726173/000119312517377686/d511660ds4.htm
"LHC GROUP, INC",0001303313,LHCG,1885,0000799231,AFAM,2017-12-21,2017-12-21 11:52:33,https://www.sec.gov/Archives/edgar/data/1303313/000119312517375980/d491044ds4.htm
HEARTLAND FINANCIAL USA INC,0000920112,HTLF,KSOP TRUSTEES,,MB&T,2017-12-19,2017-12-19 17:31:02,https://www.sec.gov/Archives/edgar/data/920112/000092011217000291/forms-4signature12x11x2017.htm
HEARTLAND FINANCIAL USA INC,0000920112,HTLFP,KSOP TRUSTEES,,MB&T,2017-12-19,2017-12-19 17:31:02,https://www.sec.gov/Archives/edgar/data/920112/000092011217000291/forms-4signature12x11x2017.htm
DXC TECHNOLOGY CO,0001688568,DXC,1056883,0000000000,CSC,2017-12-19,2017-12-19 17:03:55,https://www.sec.gov/Archives/edgar/data/1688568/000119312517373703/d485385ds4.htm
"MARATHON DIGITAL HOLDINGS, INC.",0001507605,MARA,GBV,,,2017-12-18,2017-12-18 07:03:00,https://www.sec.gov/Archives/edgar/data/1507605/000149315217014697/forms-4.htm
FIRST BANCSHARES INC /MS/,0000947559,FBMS,HOVDE,,,2017-12-14,2017-12-14 17:20:44,https://www.sec.gov/Archives/edgar/data/947559/000157104917008711/tv480894-s4.htm
PEOPLES BANCORP INC,0000318300,PEBO,ASB,,ASBN,2017-12-14,2017-12-14 12:01:50,https://www.sec.gov/Archives/edgar/data/318300/000119312517369034/d498734ds4.htm
VISTRA CORP.,0001692819,VST,"DYNE THERAPEUTICS, INC.",0001818794,DYN,2017-12-13,2017-12-13 17:25:28,https://www.sec.gov/Archives/edgar/data/1692819/000119312517368415/d467112ds4.htm
WESBANCO INC,0000203596,WSBCP,EXCHANGE,,M.,2017-12-13,2017-12-13 16:17:44,https://www.sec.gov/Archives/edgar/data/203596/000119312517368288/d498157ds4.htm
WESBANCO INC,0000203596,WSBC,EXCHANGE,,M.,2017-12-13,2017-12-13 16:17:44,https://www.sec.gov/Archives/edgar/data/203596/000119312517368288/d498157ds4.htm
KEARNY FINANCIAL CORP.,0001617242,KRNY,CLIFTON,,,2017-12-13,2017-12-13 16:04:15,https://www.sec.gov/Archives/edgar/data/1617242/000119312517368264/d476891ds4.htm
"DELEK US HOLDINGS, INC.",0001694426,DK,SUGARLAND MERGECO,,ALDW,2017-12-12,2017-12-12 19:02:53,https://www.sec.gov/Archives/edgar/data/1694426/000169442617000222/dk-s4xaldwmergerx11xx17.htm
"VAXART, INC.",0000072444,VXRT,"ATEA PHARMACEUTICALS, INC.",0001593899,AVIR,2017-12-12,2017-12-12 17:26:36,https://www.sec.gov/Archives/edgar/data/72444/000143774917020581/avir20171208_s4.htm
SANDRIDGE ENERGY INC,0001349436,SDRDW,"SANDRIDGE ENERGY, INC.",0001349436,SD,2017-12-11,2017-12-11 08:50:43,https://www.sec.gov/Archives/edgar/data/1349436/000119312517365612/d496410ds4.htm
SANDRIDGE ENERGY INC,0001349436,SD,"CIVITAS RESOURCES, INC.",0001509589,BCEI,2017-12-11,2017-12-11 08:50:43,https://www.sec.gov/Archives/edgar/data/1349436/000119312517365612/d496410ds4.htm
POTLATCHDELTIC CORP,0001338749,PCH,DELTIC TIMBER CORPORATION,,,2017-12-07,2017-12-07 17:21:22,https://www.sec.gov/Archives/edgar/data/1338749/000119312517364039/d477166ds4.htm
"MIDLAND STATES BANCORP, INC.",0001466026,MSBI,RULE,,,2017-12-05,2017-12-05 16:05:38,https://www.sec.gov/Archives/edgar/data/1466026/000104746917007463/a2233554zs-4.htm
LENNAR CORP /NEW/,0000920760,LEN,1152,0000000000,CAA,2017-11-22,2017-11-22 17:19:12,https://www.sec.gov/Archives/edgar/data/920760/000119312517350822/d479768ds4.htm
ORGANOGENESIS HOLDINGS INC.,0001661181,ORGO,AVISTA PUBLIC ACQUISITION CORP. II,0001846253,AHPA,2017-11-22,2017-11-22 17:00:01,https://www.sec.gov/Archives/edgar/data/1661181/000104746917007267/a2233497zs-4.htm
"LAZYDAYS HOLDINGS, INC.",0001721741,LAZYW,ANDINA ACQUISITION CORP. III,0001691936,ANDA,2017-11-22,2017-11-22 16:02:52,https://www.sec.gov/Archives/edgar/data/1721741/000149315217013738/forms-4.htm
"LAZYDAYS HOLDINGS, INC.",0001721741,LAZY,ANDINA ACQUISITION CORP. III,0001691936,ANDA,2017-11-22,2017-11-22 16:02:52,https://www.sec.gov/Archives/edgar/data/1721741/000149315217013738/forms-4.htm
AGEAGLE AERIAL SYSTEMS INC.,0000008504,UAVS,ENERJEX,,ENRJ,2017-11-21,2017-11-21 18:25:04,https://www.sec.gov/Archives/edgar/data/8504/000114420417060473/tv479866_s4.htm
"AMNEAL PHARMACEUTICALS, INC.",0001723128,AMRX,IMPAX,,,2017-11-21,2017-11-21 17:02:23,https://www.sec.gov/Archives/edgar/data/1723128/000119312517349414/d474326ds4.htm
"STRATEGIC EDUCATION, INC.",0001013934,STRA,CAPELLA EDUCATION COMPANY,0001104349,CPLA,2017-11-20,2017-11-20 17:23:08,https://www.sec.gov/Archives/edgar/data/1013934/000104746917007202/a2233868zs-4.htm
"SOUTHERN MISSOURI BANCORP, INC.",0000916907,SMBC,SM BANCSHARES,,· A,2017-11-17,2017-11-17 14:03:11,https://www.sec.gov/Archives/edgar/data/916907/000092708917000436/smbc-s41117.htm
"EVOFEM BIOSCIENCES, INC.",0001618835,EVFM,NEOTHETICS,,NEOT,2017-11-15,2017-11-15 17:27:03,https://www.sec.gov/Archives/edgar/data/1618835/000119312517344290/d481627ds4.htm
"EAGLE BANCORP MONTANA, INC.",0001478454,EBMT,OPPORTUNITY,,,2017-11-09,2017-11-09 16:06:41,https://www.sec.gov/Archives/edgar/data/1478454/000143774917018889/ebmt20171106_s4.htm
FIRST FINANCIAL BANKSHARES INC,0000036029,FFIN,399641,0000000000,CBI,2017-11-08,2017-11-08 21:18:08,https://www.sec.gov/Archives/edgar/data/36029/000119312517337650/d491956ds4.htm
"CENTURY COMMUNITIES, INC.",0001576940,CCS,CASA ACQUISITION CORP.,,,2017-10-26,2017-10-26 17:34:19,https://www.sec.gov/Archives/edgar/data/1576940/000119312517321454/d446145ds4.htm
LITTELFUSE INC /DE,0000889331,LFUS,IXYS CORPORATION,0000945699,IXYS,2017-10-26,2017-10-26 16:56:07,https://www.sec.gov/Archives/edgar/data/889331/000104746917006577/a2233127zs-4.htm
HERITAGE FINANCIAL CORP /WA/,0001046025,HFWA,SOUND BANK,,PUGB,2017-10-19,2017-10-19 15:22:07,https://www.sec.gov/Archives/edgar/data/1046025/000093905717000427/heritages41017.htm
"UNITED RENTALS, INC.",0001067701,URI,DIAMOND CASTLE,,,2017-10-18,2017-10-18 17:15:19,https://www.sec.gov/Archives/edgar/data/1047166/000104746917006439/a2233557zs-4.htm
"AYRO, INC.",0001086745,AYRO,DROPCAR,,WPCS,2017-10-10,2017-10-10 17:05:31,https://www.sec.gov/Archives/edgar/data/1086745/000157104917008171/t1702502_s4.htm
INVESTAR HOLDING CORP,0001602658,ISTR,BOJ,,,2017-10-10,2017-10-10 16:11:29,https://www.sec.gov/Archives/edgar/data/1602658/000162828017009802/investars-4.htm
RAYTHEON TECHNOLOGIES CORP,0000101829,RTX,ROCKWELL COLLINS,,UTX,2017-10-10,2017-10-10 16:07:35,https://www.sec.gov/Archives/edgar/data/101829/000119312517307079/d449927ds4.htm
"HOME BANCORP, INC.",0001436425,HBCP,ST.,,,2017-10-05,2017-10-05 13:17:55,https://www.sec.gov/Archives/edgar/data/1436425/000119312517304275/d440187ds4.htm
TRANSOCEAN LTD.,0001451505,RIG,PROSPECTUS,,TINC,2017-10-03,2017-10-03 21:23:14,https://www.sec.gov/Archives/edgar/data/1451505/000155837017007251/s-4.htm
VALLEY NATIONAL BANCORP,0000714310,VLY,USAMERIBANCORP,,,2017-09-29,2017-09-29 16:38:23,https://www.sec.gov/Archives/edgar/data/714310/000119312517299616/d383056ds4.htm
VALLEY NATIONAL BANCORP,0000714310,VLYPO,USAMERIBANCORP,,,2017-09-29,2017-09-29 16:38:23,https://www.sec.gov/Archives/edgar/data/714310/000119312517299616/d383056ds4.htm
"CARROLS RESTAURANT GROUP, INC.",0000809248,TAST,BKC,,,2017-09-27,2017-09-27 18:02:02,https://www.sec.gov/Archives/edgar/data/17927/000080924817000077/forms-42017.htm
FIRST FINANCIAL BANCORP /OH/,0000708955,FFBC,11741,0000072002,MSFG,2017-09-22,2017-09-22 16:36:36,https://www.sec.gov/Archives/edgar/data/708955/000162612917000542/bs62710x1_s4.htm
"VERITEX HOLDINGS, INC.",0001501570,VBTX,LIBERTY,,,2017-09-22,2017-09-22 16:08:21,https://www.sec.gov/Archives/edgar/data/1501570/000150157017000187/forms-4.htm
INVITATION HOMES INC.,0001687229,INVH,"APPRECIATE HOLDINGS, INC.",0001821075,SFR,2017-09-20,2017-09-20 17:00:54,https://www.sec.gov/Archives/edgar/data/1687229/000119312517289483/d398351ds4.htm
"SIMPLY, INC.",0001274032,SIMPQ,COOLTECH,,IFON,2017-09-19,2017-09-19 17:27:20,https://www.sec.gov/Archives/edgar/data/1274032/000119312517288494/d457856ds4.htm
JACOBS SOLUTIONS INC.,0000052988,J,CH2M,,JEC,2017-09-19,2017-09-19 16:50:12,https://www.sec.gov/Archives/edgar/data/52988/000119312517288403/d436596ds4.htm
BANK OF MARIN BANCORP,0001403475,BMRC,NAPA • MARCH 31,,,2017-09-14,2017-09-14 19:23:47,https://www.sec.gov/Archives/edgar/data/1403475/000104746917005857/a2232994zs-4.htm
"WARNER BROS. DISCOVERY, INC.",0001437107,WBD,"WARNER BROS. DISCOVERY, INC.",0001437107,DISCK,2017-09-14,2017-09-14 17:29:16,https://www.sec.gov/Archives/edgar/data/1437107/000119312517285292/d450297ds4.htm
"EVERGY, INC.",0001711269,EVRG,WESTAR ENERGY,,,2017-09-14,2017-09-14 17:20:40,https://www.sec.gov/Archives/edgar/data/1711269/000119312517285265/d406319ds4.htm
INVITAE CORP,0001501134,NVTA,COMBIMATRIX,,CBMXW,2017-09-13,2017-09-13 17:05:22,https://www.sec.gov/Archives/edgar/data/1501134/000119312517283915/d411703ds4.htm
INVITAE CORP,0001501134,NVTA,129916,0001383183,CBMX,2017-09-13,2017-09-13 17:01:49,https://www.sec.gov/Archives/edgar/data/1501134/000119312517283905/d411705ds4.htm
PACIFIC PREMIER BANCORP INC,0001028918,PPBI,PLAZA BANK,,PLZZ,2017-09-12,2017-09-12 17:30:27,https://www.sec.gov/Archives/edgar/data/1028918/000104746917005783/a2233061zs-4.htm
OLD NATIONAL BANCORP /IN/,0000707179,ONBPP,OLD NATIONAL BANCORP,0000707179,ONB,2017-09-12,2017-09-12 17:04:31,https://www.sec.gov/Archives/edgar/data/707179/000119312517282845/d429731ds4.htm
OLD NATIONAL BANCORP /IN/,0000707179,ONB,CARL W. JONES,,,2017-09-12,2017-09-12 17:04:31,https://www.sec.gov/Archives/edgar/data/707179/000119312517282845/d429731ds4.htm
OLD NATIONAL BANCORP /IN/,0000707179,ONBPO,OLD NATIONAL BANCORP,0000707179,ONB,2017-09-12,2017-09-12 17:04:31,https://www.sec.gov/Archives/edgar/data/707179/000119312517282845/d429731ds4.htm
BCB BANCORP INC,0001228454,BCBP,BCB COMMUNITY,,,2017-09-05,2017-09-05 17:21:31,https://www.sec.gov/Archives/edgar/data/1228454/000157104917007769/t1702486-s4.htm
UNITED COMMUNITY BANKS INC,0000857855,UCBI,BUYER,,FOFN,2017-08-31,2017-08-31 17:17:28,https://www.sec.gov/Archives/edgar/data/857855/000157104917007733/t1702475-s4.htm
UNITED COMMUNITY BANKS INC,0000857855,UCBIO,"UNITED COMMUNITY BANKS, INC.",0000857855,UCBI,2017-08-31,2017-08-31 17:17:28,https://www.sec.gov/Archives/edgar/data/857855/000157104917007733/t1702475-s4.htm
"QURATE RETAIL, INC.",0001355096,QRTEB,HSNI,,QVCA,2017-08-31,2017-08-31 08:55:47,https://www.sec.gov/Archives/edgar/data/1355096/000104746917005478/a2233091zs-4.htm
"QURATE RETAIL, INC.",0001355096,QRTEP,HSNI,,QVCA,2017-08-31,2017-08-31 08:55:47,https://www.sec.gov/Archives/edgar/data/1355096/000104746917005478/a2233091zs-4.htm
"QURATE RETAIL, INC.",0001355096,QRTEA,HSNI,,QVCA,2017-08-31,2017-08-31 08:55:47,https://www.sec.gov/Archives/edgar/data/1355096/000104746917005478/a2233091zs-4.htm
OCEANFIRST FINANCIAL CORP,0001004702,OCFCP,OCEANFIRST FINANCIAL CORP.,0001004702,OCFC,2017-08-29,2017-08-29 17:17:26,https://www.sec.gov/Archives/edgar/data/1004702/000119312517272081/d391499ds4.htm
OCEANFIRST FINANCIAL CORP,0001004702,OCFC,23776,0001017793,SNBC,2017-08-29,2017-08-29 17:17:26,https://www.sec.gov/Archives/edgar/data/1004702/000119312517272081/d391499ds4.htm
SOUTHSIDE BANCSHARES INC,0000705432,SBSI,DIBOLL,,,2017-08-18,2017-08-18 16:28:56,https://www.sec.gov/Archives/edgar/data/705432/000157104917007579/t1702307_s4.htm
HORIZON BANCORP INC /IN/,0000706129,HBNC,2844,0000742070,WBKC,2017-08-16,2017-08-16 17:22:41,https://www.sec.gov/Archives/edgar/data/706129/000119312517259843/d421303ds4.htm
ATLANTIC UNION BANKSHARES CORP,0000883948,AUBAP,XENITH BANKSHARES INC.,,UBSH,2017-08-16,2017-08-16 17:19:31,https://www.sec.gov/Archives/edgar/data/883948/000114420417043716/v473352_s4.htm
ATLANTIC UNION BANKSHARES CORP,0000883948,AUB,XENITH BANKSHARES INC.,,UBSH,2017-08-16,2017-08-16 17:19:31,https://www.sec.gov/Archives/edgar/data/883948/000114420417043716/v473352_s4.htm
EQUITY BANCSHARES INC,0001227500,EQBK,CACHE,,,2017-08-15,2017-08-15 06:12:02,https://www.sec.gov/Archives/edgar/data/1227500/000119312517257790/d435442ds4.htm
EQUITY BANCSHARES INC,0001227500,EQBK,EASTMAN,,,2017-08-15,2017-08-15 06:09:50,https://www.sec.gov/Archives/edgar/data/1227500/000119312517257783/d435434ds4.htm
"APOLLO MEDICAL HOLDINGS, INC.",0001083446,AMEH,NAVIOS MARITIME PARTNERS L.P.,0001415921,NMM,2017-08-10,2017-08-10 21:36:57,https://www.sec.gov/Archives/edgar/data/1083446/000114420417042182/v470630_s4.htm
MAWSON INFRASTRUCTURE GROUP INC.,0001218683,MIGI,WIZE,,OPLI,2017-07-27,2017-07-27 17:21:31,https://www.sec.gov/Archives/edgar/data/1218683/000121390017007985/fs42017_ophthalixinc.htm
EQT CORP,0000033213,EQT,RICE ACQUISITION CORP.,0001823766,RICE,2017-07-27,2017-07-27 16:34:16,https://www.sec.gov/Archives/edgar/data/33213/000104746917004815/a2232776zs-4.htm
QCR HOLDINGS INC,0000906465,QCRH,GUARANTY BANKSHARES,,,2017-07-26,2017-07-26 18:24:10,https://www.sec.gov/Archives/edgar/data/906465/000119312517236768/d425599ds4.htm
FORESTAR GROUP INC.,0001406587,FOR,STARWOOD,,,2017-07-26,2017-07-26 17:09:45,https://www.sec.gov/Archives/edgar/data/1406587/000104746917004781/a2232774zs-4.htm
SIMMONS FIRST NATIONAL CORP,0000090498,SFNC,38864,0000914374,OKSB,2017-07-24,2017-07-24 21:51:01,https://www.sec.gov/Archives/edgar/data/90498/000157104917006925/t1702161-s4.htm
BERKSHIRE HILLS BANCORP INC,0001108134,BHLB,COMMERCE,,,2017-07-20,2017-07-20 16:37:25,https://www.sec.gov/Archives/edgar/data/1108134/000157104917006837/t1702077-s4.htm
ACER THERAPEUTICS INC.,0001069308,ACER,OPEXA,,OPXA,2017-07-19,2017-07-19 17:23:55,https://www.sec.gov/Archives/edgar/data/1069308/000119312517231365/d418022ds4.htm
STEEL PARTNERS HOLDINGS L.P.,0001452857,SPLP-PA,STEEL PARTNERS HOLDINGS L.P.,0001452857,SPLP,2017-07-19,2017-07-19 16:49:02,https://www.sec.gov/Archives/edgar/data/1452857/000119380517001308/e616389_s4-sph.htm
STEEL PARTNERS HOLDINGS L.P.,0001452857,SPLP,HNH,,HNH,2017-07-19,2017-07-19 16:49:02,https://www.sec.gov/Archives/edgar/data/1452857/000119380517001308/e616389_s4-sph.htm
SANDY SPRING BANCORP INC,0000824410,SASR,WASHINGTONFIRST BANKSHARES INC,0001476264,WFBI,2017-07-19,2017-07-19 16:42:26,https://www.sec.gov/Archives/edgar/data/824410/000119312517231302/d425286ds4.htm
SEACOAST BANKING CORP OF FLORIDA,0000730708,SBCF,NSBC,,,2017-07-18,2017-07-18 17:32:23,https://www.sec.gov/Archives/edgar/data/730708/000119312517230432/d422177ds4.htm
SOUTHSTATE CORP,0000764038,SSB,PARK STERLING,,PSTB,2017-07-14,2017-07-14 17:14:52,https://www.sec.gov/Archives/edgar/data/764038/000104746917004567/a2232649zs-4.htm
HORIZON BANCORP INC /IN/,0000706129,HBNC,TREASURY REGULATION SECTION,,LFYC,2017-07-14,2017-07-14 16:18:18,https://www.sec.gov/Archives/edgar/data/706129/000119312517228584/d313348ds4.htm
"DIGITAL REALTY TRUST, INC.",0001297996,DLR-PL,DUPONT,,DFT,2017-07-10,2017-07-10 06:18:52,https://www.sec.gov/Archives/edgar/data/1297996/000119312517224693/d374809ds4.htm
"DIGITAL REALTY TRUST, INC.",0001297996,DLR-PJ,DUPONT,,DFT,2017-07-10,2017-07-10 06:18:52,https://www.sec.gov/Archives/edgar/data/1297996/000119312517224693/d374809ds4.htm
"DIGITAL REALTY TRUST, INC.",0001297996,DLR,DUPONT,,DFT,2017-07-10,2017-07-10 06:18:52,https://www.sec.gov/Archives/edgar/data/1297996/000119312517224693/d374809ds4.htm
"DIGITAL REALTY TRUST, INC.",0001297996,DLR-PK,DUPONT,,DFT,2017-07-10,2017-07-10 06:18:52,https://www.sec.gov/Archives/edgar/data/1297996/000119312517224693/d374809ds4.htm
FIRST BUSEY CORP /NV/,0000314489,BUSE,BUSEY BANK,,,2017-07-07,2017-07-07 16:20:56,https://www.sec.gov/Archives/edgar/data/314489/000104746917004470/a2232593zs-4.htm
SMARTFINANCIAL INC.,0001038773,SMBK,CAPSTONE BANK,,,2017-07-05,2017-07-05 18:46:55,https://www.sec.gov/Archives/edgar/data/1038773/000162612917000447/smbk-s4_070517.htm
SINCLAIR BROADCAST GROUP INC,0000912752,SBGI,TRIBUNE,,TRCO,2017-06-30,2017-06-30 19:30:20,https://www.sec.gov/Archives/edgar/data/912752/000104746917004382/a2232458zs-4.htm
"RIMINI STREET, INC.",0001635282,RMNI,RIMINI STREET,,DGCL,2017-06-30,2017-06-30 16:28:40,https://www.sec.gov/Archives/edgar/data/1635282/000156761917001357/s001739x1_s4.htm
ANGI INC.,0001705110,ANGI,IAC INC.,0001800227,IAC,2017-06-29,2017-06-29 21:37:31,https://www.sec.gov/Archives/edgar/data/1705110/000104746917004350/a2232503zs-4.htm
FIRST HORIZON CORP,0000036966,FHN-PE,FIRST HORIZON CORPORATION,0000036966,FHN,2017-06-29,2017-06-29 16:50:51,https://www.sec.gov/Archives/edgar/data/36966/000093041317002422/c88663_s4.htm
FIRST HORIZON CORP,0000036966,FHN-PD,FIRST HORIZON CORPORATION,0000036966,FHN,2017-06-29,2017-06-29 16:50:51,https://www.sec.gov/Archives/edgar/data/36966/000093041317002422/c88663_s4.htm
FIRST HORIZON CORP,0000036966,FHN-PB,FIRST HORIZON CORPORATION,0000036966,FHN,2017-06-29,2017-06-29 16:50:51,https://www.sec.gov/Archives/edgar/data/36966/000093041317002422/c88663_s4.htm
FIRST HORIZON CORP,0000036966,FHN,CAPITAL BANK,,CBF,2017-06-29,2017-06-29 16:50:51,https://www.sec.gov/Archives/edgar/data/36966/000093041317002422/c88663_s4.htm
FIRST HORIZON CORP,0000036966,FHN-PC,FIRST HORIZON CORPORATION,0000036966,FHN,2017-06-29,2017-06-29 16:50:51,https://www.sec.gov/Archives/edgar/data/36966/000093041317002422/c88663_s4.htm
